symbol,avg_daily_return,volatility,n_days,annual_return,annual_volatility
INVH,-0.00025619507655222205,0.013019644725177675,249,-0.0637925740615033,0.20544652842939903
IP,-0.0007396722011864896,0.024449182925448357,249,-0.1841783780954359,0.385801599121604
IQV,0.0008631432927533632,0.02411379657248382,249,0.21492267989558744,0.38050929173890613
IR,-0.0003170787420888806,0.02063371370140468,249,-0.07895260678013127,0.3255945102988873
IRM,-0.0005737154714659073,0.020955718244980985,249,-0.1428551523950109,0.3306756562911673
ISRG,0.0005659961126389248,0.02279346066646803,249,0.1409330320470923,0.3596747425651438
ITW,0.00014029643401153292,0.01425123725566281,249,0.034933812068871695,0.22488073075739665
IVZ,0.0020866656930527113,0.025265078645696666,249,0.5195797575701251,0.3986762164267342
J,0.00020615105080764348,0.016818974596622453,249,0.051331611651103226,0.26539894256378643
JBHT,0.0008816651789751653,0.026039534565156685,249,0.21953462956481617,0.4108969247051229
JBL,0.0022089248716941953,0.02541020995772586,249,0.5500222930518546,0.4009663499021232
JCI,0.0018929348817282943,0.019435430176171657,249,0.4713407855503453,0.3066859152081786
JKHY,0.0003719839458857391,0.014361432434398238,249,0.09262400252554903,0.22661958134807908
JNJ,0.0016543906369337867,0.012338437446530683,249,0.41194326859651287,0.19469725888380066
JPM,0.0013913451620651913,0.015685584993183645,249,0.34644494535423265,0.24751435628669824
KDP,-0.00024159030828283247,0.01676346973768174,249,-0.060155986762425284,0.26452309066298296
KEY,0.0011648282436169104,0.01951561903951958,249,0.2900422326606107,0.30795127412858536
KEYS,0.0011629920445650245,0.021200400001567074,249,0.2895850190966911,0.3345366692851246
KHC,-0.0005961621406446468,0.015900610885574394,249,-0.14844437302051705,0.2509074076369155
KIM,-0.0002028453268115554,0.014726895444489203,249,-0.0505084863760773,0.23238649037497056
KKR,-0.00019741737668678333,0.028621113404499274,249,-0.04915692679500905,0.45163355167191555
KLAC,0.003003043332417599,0.027355059419936392,249,0.7477577897719822,0.43165555677089856
KMB,-0.0007526463554453838,0.015437972492833595,249,-0.18740894250590057,0.24360709693619803
KMI,0.0002094497532283992,0.01574219004160752,249,0.052152988553871404,0.24840756888471746
KO,0.000670133507569241,0.011046049172945611,249,0.166863243384741,0.174303715911199
KR,0.0002445683143989298,0.016157092737410964,249,0.06089751028533352,0.25495462299318916
KVUE,-0.0004391704263020692,0.021867619520818775,249,-0.10935343614921522,0.3450652157104745
L,0.0009870042708669902,0.012245229522578414,249,0.24576406344588056,0.19322646265223578
LDOS,0.0011034045136160161,0.01661411337779065,249,0.27474772389038804,0.2621662870568801
LEN,-0.0006266876897653879,0.022433039427953567,249,-0.1560452347515816,0.3539873913518018
LH,0.0005395777004879886,0.01517412016360217,249,0.13435484742150916,0.2394435774083741
LHX,0.0015698644761007721,0.013933854283354896,249,0.39089625454909227,0.21987251192964555
LII,-0.0005914220411408555,0.022284484608704382,249,-0.147264088244073,0.3516432358436886
LIN,0.00024302432221312253,0.012086928595733277,249,0.06051305623106751,0.19072851616030137
LLY,0.001654507914536254,0.02547799414252478,249,0.41197247071952725,0.40203596629668
LMT,0.00026966170425595166,0.016637867398587948,249,0.06714576435973196,0.2625411191826452
LNT,0.0006150546880610236,0.011186827692541432,249,0.15314861732719487,0.1765251634805371
LOW,9.890916808835091e-05,0.015217525039864153,249,0.024628382853999375,0.24012849480306211
LULU,-0.0018277495888096111,0.03127474182819268,249,-0.4551096476135932,0.49350710190290686
LUV,0.0013068389595393564,0.026904812249117,249,0.3254029009252998,0.42455077625402926
LVS,0.0014653529042237235,0.025191048568211097,249,0.36487287315170713,0.39750804150800095
LYB,-0.0013514345931798265,0.026624320727461157,249,-0.33650721370177683,0.42012469469846775
LYV,0.0005945462403803768,0.02009478813297814,249,0.14804201385471383,0.31709040827059165
MA,0.00048246654492690994,0.014354200209024004,249,0.12013416968680057,0.22650545875661682
MAA,-0.00012412719438982439,0.013022358592849219,249,-0.030907671403066272,0.2054893525389277
MAR,0.0006987459640279616,0.018378960682189027,249,0.17398774504296244,0.2900151077851033
MAS,-0.00021878165242517335,0.019735793664977824,249,-0.05447663145386816,0.3114255711162109
MCD,0.0003367626835323359,0.011680099375035918,249,0.08385390819955163,0.1843088593401519
MCK,0.0016124512310287068,0.014557179479879542,249,0.401500356526148,0.2297084176253606
MCO,0.0004850332408966854,0.016989187703634247,249,0.12077327698327467,0.2680848600881817
MDLZ,-0.00017922749922238745,0.013997044403241364,249,-0.044627647306374474,0.22086963520264907
MDT,0.0009447928945762183,0.013853275618227275,249,0.23525343074947835,0.21860100204090557
MET,0.000129313381830708,0.017661306873161815,249,0.03219903207584629,0.2786907216907843
META,0.0006844146259244399,0.023954494002955084,249,0.17041924185518553,0.3779955395920237
MGM,0.00066824747717386,0.02670375781906059,249,0.16639362181629114,0.4213781908607763
MKC,-0.00021854552088922683,0.014962061451125776,249,-0.05441783470141748,0.23609734736745502
MLM,0.0009238988112551378,0.014428118574573157,249,0.2300508040025293,0.22767187089072682
MMM,0.0010945967128034577,0.01868797217643182,249,0.272554581488061,0.29489122691715564
MNST,0.0016446836273486904,0.014768446054812274,249,0.4095262232098239,0.23304214794667755
MO,0.000732412566211669,0.012495313060544595,249,0.1823707289867056,0.19717271431862235
MOS,0.0003819314177360644,0.024577552365344566,249,0.09510092301628004,0.3878272347161069
MPC,0.0008851920100423679,0.0217132760819655,249,0.22041281050054962,0.342629717325719
MRK,0.0005708018592561625,0.01915014498388009,249,0.14212966295478446,0.30218419080587805
MRSH,-0.00037584096181568163,0.012867215467854682,249,-0.09358439949210473,0.2030412353197091
MS,0.0017143965629943011,0.019313452577771516,249,0.426884744185581,0.30476114117121866
MSCI,4.3591157798731584e-05,0.017519355565259746,249,0.010854198291884165,0.2764507678341252
MSFT,0.0007249623666154483,0.015306780005962063,249,0.18051562928724663,0.24153691441181216
MSI,-0.0005741623978501822,0.01457903414964062,249,-0.14296643706469536,0.2300532784973091
MTB,0.0005150634661670032,0.016242307418780424,249,0.12825080307558379,0.2562992879842943
MTD,0.0007576291306645815,0.021253113562092675,249,0.1886496535354808,0.33536847523987506
NCLH,-5.835016737659893e-05,0.0328791165579594,249,-0.014529191676773134,0.5188237081151343
NDAQ,0.0010724933480969231,0.015014137043199711,249,0.26705084367613385,0.23691908634984107
NDSN,0.0008442179250634938,0.017144083710102245,249,0.21021026334080994,0.27052907784282504
NEE,0.0007374696954065866,0.017605301091494264,249,0.18362995415624006,0.27780696536267785
NFLX,0.00045385066067223865,0.021425000673459697,249,0.11300881450738742,0.33808080810743957
NI,0.0007518451486512704,0.012900233595310279,249,0.18720944201416634,0.20356225258278957
NKE,-0.0001407409162007821,0.026489688593990243,249,-0.035044488133994744,0.4180002354662466
NOC,0.0010131077514951834,0.017247237505299638,249,0.2522638301223007,0.2721568172754256
NOW,-0.0009620638004969798,0.025438284747972457,249,-0.23955388632374797,0.40140936261977384
NRG,0.0028204609457336055,0.03490520752948863,249,0.7022947754876677,0.5507948843775609
NSC,0.0010209987515795577,0.014327748975514589,249,0.25422868914330987,0.2260880653321499
NTAP,2.338887723055072e-05,0.02268954819163782,249,0.005823830430407129,0.35803503136986903
NTRS,0.0014100470468632175,0.0183232694361874,249,0.35110171466894113,0.2891363147460877
NUE,0.0017567368815786916,0.023260419749764723,249,0.43742748351309424,0.3670432326128299
NVDA,0.0016916138309446326,0.03126812761312664,249,0.4212118439052135,0.49340273134961704
NVR,-0.0002213407469146687,0.01711410152083571,249,-0.05511384598175251,0.27005596687631683
NWS,4.8522741479492234e-05,0.015688148097303733,249,0.012082162628393567,0.24755480138751249
NWSA,-5.678744353706196e-05,0.0152711289907061,249,-0.014140073440728429,0.24097435088001645
NXPI,0.0006980592154507495,0.029230068587779233,249,0.17381674464723662,0.46124270238338
O,0.0005654341952205589,0.011072947811791231,249,0.14079311460991917,0.17472816927278897
ODFL,-0.00011627938210319873,0.02508334076263036,249,-0.028953566143696485,0.3958084410036555
OKE,-0.00091399997206122,0.019135993421470016,249,-0.22758599304324378,0.3019608829176544
OMC,5.795464842526368e-05,0.019226921477466977,249,0.014430707457890657,0.30339570343969857
ORLY,0.0006541488885943434,0.013137268488110936,249,0.16288307325999152,0.20730260010151688
OTIS,-3.1102463313089975e-05,0.015011421098855763,249,-0.007744513364959404,0.2368762294709746
OXY,-0.0004161014397078099,0.023003622918506814,249,-0.10360925848724467,0.36299104696512297
PANW,0.00031710356151133136,0.022002225368010588,249,0.07895878681632151,0.3471892601522078
PAYX,-0.0006049072982401511,0.01524435912459288,249,-0.15062191726179763,0.24055192951786936
PCAR,0.0004982711177952559,0.01825082584501621,249,0.12406950833101871,0.28799317415913317
PCG,-0.0006542675707450012,0.019609231275007445,249,-0.1629126251155053,0.3094284502885696
PEG,-1.5722954197066995e-05,0.013396651843543807,249,-0.003915015595069682,0.21139560041227037
PEP,7.622163762587415e-05,0.014325588214697474,249,0.018979187768842665,0.2260539691015681
PFE,0.0001483052738864747,0.016461445807848123,249,0.0369280131977322,0.25975723343748375
PFG,0.0008355794622020144,0.017717201197612588,249,0.2080592860883016,0.27957271925367566
PG,-0.0004136575496368776,0.011928899813239578,249,-0.10300072985958253,0.18823486403379822
PGR,-2.0324090630673146e-05,0.015428226557084593,249,-0.005060698567037614,0.24345330866407597
PH,0.0015798173695094153,0.02003639359123669,249,0.3933745250078444,0.3161689579443161
PHM,0.0006157806115742622,0.02208013510444452,249,0.15332937228199128,0.3484186550565286
PKG,-9.789896219115015e-05,0.01767430440734536,249,-0.024376841585596387,0.27889581932075175
PLD,0.0011100292964246327,0.017697261423446273,249,0.2763972948097335,0.2792580749245402
PM,0.0014077221512600864,0.016703442573943083,249,0.35052281566376153,0.2635758779961333
PNC,0.0006209818485913963,0.015891313597878345,249,0.15462448029925768,0.250760698911656
PNR,0.0003385053668976957,0.017506440260058303,249,0.08428783635752624,0.27624696775560914
PNW,0.0004214684662770353,0.010630204415474312,249,0.10494564810298179,0.1677417963203495
PODD,0.0006975704919895456,0.024557076328842336,249,0.17369505250539685,0.3875041283100433
POOL,-0.0012508234605079565,0.019541943101714122,249,-0.3114550416664812,0.30836666082355174
PPG,-0.0002032616910612438,0.018561397614168206,249,-0.050612161074249706,0.2928939140139669
PPL,0.0005323795040444007,0.011358505781032553,249,0.13256249650705576,0.1792341980227538
PRU,0.00015612965678495948,0.016733958145507783,249,0.03887628453945491,0.26405740559334057
PSA,-0.0002767657854066401,0.013718743582182717,249,-0.06891468056625338,0.2164781223194302
PSX,0.0008854538596404285,0.02244509596473642,249,0.22047801105046672,0.354177640293244
PTC,2.3534456522666812e-05,0.021288596095064567,249,0.005860079674144036,0.3359283801660717
PWR,0.0015024325229318141,0.025406804280352656,249,0.3741056982100217,0.40091260921963573
PYPL,-0.0012645767473268262,0.023906101697764956,249,-0.3148796100843797,0.3772319218963133
Q,-0.002931783484164617,0.031192218536366455,45,-0.13193025678740777,0.2092437630490332
QCOM,0.0008102426676152064,0.024185512564526196,249,0.2017504242361864,0.3816409510052672
RCL,0.001246200018221164,0.028534841710678008,249,0.31030380453706985,0.45027220730565737
REG,5.569715063008674e-05,0.012221977981897997,249,0.013868590506891598,0.192859559528974
REGN,0.0006777839356603032,0.02614856638944762,249,0.1687681999794155,0.41261741787231193
RF,0.0009506591194530238,0.018195444389345717,249,0.23671412074380294,0.28711926952908845
RJF,0.00032267235619059663,0.01681521521270374,249,0.08034541669145856,0.2653396204861541
RL,0.0020713980537802493,0.025209878213219867,249,0.515778115391282,0.39780516829450446
RMD,0.0003833089658191548,0.016522200273224895,249,0.09544393248896954,0.2607159227306028
ROK,0.0015829272483703152,0.02068697029824984,249,0.3941488848442085,0.3264348852222248
ROL,0.00120813525595555,0.013769332852821156,249,0.300825678732932,0.21727640754516633
ROP,-0.000464027071846346,0.013216936775079704,249,-0.11554274088974015,0.2085597444652182
ROST,0.0008438630438113825,0.016362551650606273,249,0.21012189790903424,0.25819670995806815
RSG,0.00033057159885135445,0.011786122903593224,249,0.08231232811398725,0.18598188240135807
RTX,0.0020637417367645517,0.017173153642323302,249,0.5138716924543734,0.27098779363596376
RVTY,-0.00028693629606190904,0.024139324355830254,249,-0.07144713771941535,0.3809121133655885
SBAC,6.050717311478012e-05,0.015574581759891902,249,0.015066286105580251,0.2457627548101905
SBUX,-2.6430063557106788e-05,0.02153056338036145,249,-0.00658108582571959,0.3397465595255743
SCHW,0.0013877973717530067,0.01574546203981754,249,0.34556154556649865,0.24845920014559017
SHW,3.822459265688265e-05,0.015185049992174345,249,0.00951792357156378,0.23961604719413865
SJM,-0.00018220022553766825,0.01865758873127274,249,-0.045367856158879394,0.29441178423946207
SLB,0.0003860766688259293,0.022929034226870888,249,0.0961330905376564,0.36181405726377897
SNA,0.00033872442072599575,0.015438067248714007,249,0.08434238076077294,0.24360859215877054
SNPS,0.0005934204334061858,0.035361871629388586,249,0.14776168791814026,0.5580009223273793
SO,0.00043774187855264893,0.011145745708980682,249,0.10899772775960959,0.17587690071440892
SOLV,0.0009392378850207576,0.020149300875370157,249,0.23387023337016866,0.31795060483632037
SPG,0.0005886545744658958,0.016125724609609992,249,0.14657498904200805,0.2544596422854916
SPGI,0.0003560946402367088,0.015009646257784677,249,0.0886675654189405,0.236848222951268
SRE,0.00037714436170054673,0.019218679702529468,249,0.09390894606343614,0.3032656504248315
STE,0.0010373880466374044,0.014547614219386783,249,0.2583096236127137,0.22955748036069315
STLD,0.001986492649948989,0.02304103260684532,249,0.49463666983729826,0.3635813618900694
STT,0.0013571732833764828,0.017738504738763382,249,0.3379361475607442,0.2799088834628433
STZ,-0.0016056651158928008,0.02032057480411124,249,-0.39981061385730743,0.32065326184525345
SW,-0.0008919668162531085,0.024853180430737642,249,-0.22209973724702403,0.3921765722263089
SWK,0.00029322702902240727,0.02846244990205944,249,0.07301353022657942,0.4491298838336006
SWKS,-0.000649529100470059,0.031851745541327234,249,-0.16173274601704468,0.5026120669197421
SYF,0.001345372568496344,0.023930510255982532,249,0.3349977695555897,0.37761708244835746
SYK,4.804568747247711e-05,0.013677320931406934,249,0.0119633761806468,0.21582448391532147
SYY,8.60449895904874e-05,0.013130326098541594,249,0.021425202408031363,0.20719305104191257
T,0.0006129319464643241,0.013974523008566725,249,0.1526200546696167,0.22051425358902138
TAP,-0.0005318133706574792,0.01666191424827107,249,-0.13242152929371231,0.26292057207028874
TDG,0.0006500003125716844,0.01699075644575419,249,0.16185007783034944,0.26810961442129494
TDY,0.0005450382608874528,0.014667908866884979,249,0.13571452696097575,0.23145569788035789
TECH,-0.00039380163101292864,0.027127189470644495,249,-0.09805660612221923,0.4280598296213803
TEL,0.0021684317684094187,0.019391010523949596,249,0.5399395103339453,0.3059849849189353
TFC,0.0008682605130220341,0.018027282521813424,249,0.21619686774248648,0.28446572001771786
TGT,-0.0009554146996098629,0.021523900946035283,249,-0.23789826020285587,0.3396414280851938
TJX,0.0010667455367162288,0.011300576562322294,249,0.26561963864234095,0.1783200903700592
TKO,0.0017975750066710945,0.020770401595497263,249,0.4475961766611025,0.3277514088865532
TMO,0.0006328399067576237,0.020353379057728434,249,0.15757713678264829,0.32117090423608896
TMUS,-0.00010101882114036367,0.01724324857355659,249,-0.025153686463950553,0.2720938729942221
TPL,-0.0007811137687463903,0.030157858193939263,249,-0.19449732841785117,0.4758829754263033
TRGP,0.0003795062809824649,0.02264817540577498,249,0.09449706396463375,0.3573821798208144
TRMB,0.0006542230471995149,0.019255163374609346,249,0.1629015387526792,0.303841353059687
TROW,-3.971670612054623e-05,0.018248944435253617,249,-0.009889459824016011,0.2879634860138391
TRV,0.0009100629003908578,0.014057670489599647,249,0.2266056621973236,0.221826298709026
TSCO,3.0371531468551484e-05,0.017300039309659728,249,0.00756251133566932,0.2729900156943971
TSN,0.0002816680224512635,0.014756757783920185,249,0.07013533759036461,0.23285771014297324
TT,0.00035218290691280645,0.017981485896388965,249,0.0876935438212888,0.2837430614578386
TTWO,0.0015318534272628836,0.019326098972345065,249,0.381431503388458,0.30496069791160035
TXN,0.00014694909767595988,0.025285549899508264,249,0.03659032532131401,0.3989992473632125
TXT,0.000718802652670576,0.01744678017056468,249,0.17898186051497345,0.27530554742264496
TYL,-0.000798778172867946,0.017243721987997014,249,-0.19889576504411854,0.2721013433480871
UBER,0.0013165152467017461,0.023886780422580915,249,0.3278122964287348,0.37692703731649724
UDR,-0.00031768715360157746,0.014301171419200053,249,-0.07910410124679279,0.22566867856744047
UHS,0.0010081742854972965,0.020642865473066572,249,0.25103539708882683,0.3257389228198587
ULTA,0.0016585116742158458,0.023986396244058485,249,0.4129694068797456,0.37849894846547294
UNH,-0.0011313391481823814,0.029956923498709695,249,-0.281703447897413,0.47271227941674915
UNP,0.00023179762619755066,0.014100320023494392,249,0.05771760892319011,0.22249929700220236
UPS,-0.00040839949495406096,0.020593705262655526,249,-0.10169147424356118,0.3249631877841494
URI,0.0009361123388538273,0.0228805888154942,249,0.233091972374603,0.36104960156657956
USB,0.0007571389746659373,0.017088120841697352,249,0.1885276046918184,0.2696459986745815
V,0.0005683505010818673,0.014221081852923843,249,0.14151927476938497,0.22440488652839624
VEEV,0.0004650345661652662,0.021825071718353285,249,0.11579360697515129,0.3443938227121747
VICI,0.0001738861033724765,0.011688323302785221,249,0.04329763973974665,0.1844386307311393
VLO,0.0015251924885535048,0.023514604317967147,249,0.3797729296498227,0.3710541974448062
VLTO,7.707262879096885e-05,0.01354111614635935,249,0.019191084568951244,0.2136752086598005
VMC,0.0005818698109284232,0.014953010656165895,249,0.14488558292117737,0.23595452823196525
VRSK,-0.0006504164428783745,0.015863061756864957,249,-0.16195369427671524,0.2503148923800295
VRSN,0.000837270778759942,0.015598710518533775,249,0.20848042391122557,0.24614350019940204
VRTX,0.0006811098722895578,0.02106219405481817,249,0.16959635820009988,0.3323558162305899
VTR,0.0013702333764702309,0.014016192910014356,249,0.34118811074108746,0.22117179354292318
VTRS,0.00046649775487003564,0.022545183477405178,249,0.11615794096263887,0.35575699460367044
VZ,0.0004078915090917563,0.01330563888070241,249,0.10156498576384732,0.20995944008281994
WAB,0.0006722904613878634,0.018027266372488995,249,0.167400324885578,0.2844654651856767
WAT,0.0003879562316520493,0.02288840078604022,249,0.09660110168136027,0.3611728723825465
WDAY,-0.0003977245215832924,0.02193934640434139,249,-0.09903340587423981,0.3461970468414948
WEC,0.000653972952431107,0.010681838303961782,249,0.16283926515534564,0.16855656533770583
WELL,0.0017620259646091484,0.013737063462405991,249,0.43874446518767796,0.21676720515329861
WFC,0.0013948166651497015,0.01835856514589541,249,0.34730934962227566,0.2896932716509055
WM,0.0004962434629521652,0.011872276280296693,249,0.12356462227508912,0.1873413597549889
WMB,0.0005755374555643731,0.0170093383750417,249,0.1433088264355289,0.2684028323196495
WMT,0.0010197838331043928,0.015838405332328394,249,0.2539261744429938,0.24992582056344437
WRB,0.000976177185582643,0.014724061595646277,249,0.2430681192100781,0.2323417729944919
WSM,0.00020528342665341418,0.02608171686035523,249,0.05111557323670013,0.4115625500960344
WST,1.75301222057017e-05,0.03541853142081478,249,0.004365000429219723,0.5588949987554046
WTW,0.00037258098595357433,0.012950478785719019,249,0.09277266550244001,0.2043551083140821
WY,-0.00039010999236307494,0.017267620874707703,249,-0.09713738809840566,0.27247846141940774
WYNN,0.0018138659734806893,0.02556533648372632,249,0.45165262739669165,0.4034142051936333
XEL,0.0006438339719780529,0.012800516904186255,249,0.16031465902253517,0.20198874973764047
XOM,0.0007148016959326672,0.014777386372083963,249,0.17798562228723414,0.2331832237736526
XYL,0.0008071958864333113,0.015192150156067577,249,0.20099177572189453,0.23972808589058045
XYZ,-0.0005671150919397152,0.03372765286151808,249,-0.14121165789298906,0.5322133851372212
YUM,0.0006982679431747325,0.015616076835855367,249,0.1738687178505084,0.24641753606448405
ZBH,-0.0003655830020698494,0.01952304567211194,249,-0.0910301675153925,0.3080684644142058
ZBRA,-0.0014182119136676526,0.028710376921507658,249,-0.3531347665032455,0.4530421062117569
ZTS,-0.0008041970574670349,0.01838677945402236,249,-0.2002450673092917,0.29013848592357383
